dongle_id,route_id,clip_id,car_model,event_t,has_radar,n_lead_samples_pre,n_lead_samples_post,vEgo_at_to,thw_min_pre,thw_p5_pre,thw_median_pre,ttc_min_pre,ttc_p5_pre,ttc_median_pre,n_closing_pre,dRel_at_to,vRel_at_to,vLead_at_to,dRel_min_pre,dRel_mean_pre,vRel_min_pre,lead_rate_pre,dRel_min_post,vRel_min_post,speed_regime,lead_present_pre
51de0f458a6b973a,00000144--a902aac89e,11,TOYOTA_RAV4_TSS2_2023,5977.0308956570925,True,3,20,13.836315155029297,7.6945836190392285,7.715710935239672,7.905856781043664,9.19562404875856,9.235683830955466,9.59622187072761,3,110.55653381347656,-11.52083969116211,2.4407196044921875,108.43440246582033,110.49819437662761,-11.791956901550291,0.25,62.76730728149414,-11.380244255065918,Low (<60 km/h),True
51de0f458a6b973a,00000144--a902aac89e,16,TOYOTA_RAV4_TSS2_2023,6480.0,True,12,19,19.0610408782959,0.9571741936130095,0.9583236818144377,1.0150985053182489,5.17656145060213,5.2041055819608015,7.037914697501136,12,18.479345321655277,-3.5698108673095703,15.754528045654297,18.479345321655277,21.74283202489217,-3.932210922241211,1.0,17.031282424926758,-2.5869674682617188,Medium,True
51de0f458a6b973a,00000144--a902aac89e,14,TOYOTA_RAV4_TSS2_2023,6252.430698119618,True,12,20,23.21215057373047,0.9442451573877735,0.9494041326197994,1.0475966975301152,9.808737175839601,10.203384100775585,15.0,12,22.14289093017578,-2.1035823822021484,21.11864280700684,21.96828842163086,24.37457036972046,-2.5910778045654297,1.0,18.216657638549805,-1.169149398803711,Medium,True
51de0f458a6b973a,00000144--a902aac89e,18,TOYOTA_RAV4_TSS2_2023,6526.8319148853225,True,0,1,19.68974876403809,,,,,,,0,,,,,,,0.0,,,Medium,False
51de0f458a6b973a,00000144--a902aac89e,2,TOYOTA_RAV4_TSS2_2023,1361.6673132974277,True,12,20,26.607257843017575,1.2301401848745757,1.2304931343426482,1.248028155649714,,,,0,34.3566780090332,0.5615005493164062,27.164121627807617,32.50379180908203,33.245433489481606,0.3246593475341797,1.0,22.247936248779297,-1.106279373168945,Medium,True
51de0f458a6b973a,00000144--a902aac89e,20,TOYOTA_RAV4_TSS2_2023,6724.529508065366,True,12,20,10.314746856689451,2.4335161075057474,2.4929956946001908,2.8071160457070063,,,,0,37.6552963256836,2.616147994995117,13.128421783447266,29.574901580810547,32.74265845616659,1.2860689163208008,1.0,38.82314682006836,-7.492038726806641,Low (<60 km/h),True
51de0f458a6b973a,00000144--a902aac89e,23,TOYOTA_RAV4_TSS2_2023,6864.930034564307,True,0,0,13.5269136428833,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
51de0f458a6b973a,00000144--a902aac89e,25,TOYOTA_RAV4_TSS2_2023,7003.430634946717,True,12,20,10.388087272644045,5.128907770429749,5.203361268168219,6.631218822861523,5.445467976088091,5.505388538985396,7.143680887168892,12,55.02534103393555,-9.906596183776855,0.553568422794342,55.02534103393555,71.40507920583089,-10.542917251586914,1.0,16.585216522216797,-9.704045295715332,Low (<60 km/h),True
51de0f458a6b973a,00000144--a902aac89e,21,TOYOTA_RAV4_TSS2_2023,6799.730093077772,True,0,0,13.538125991821287,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
51de0f458a6b973a,00000144--a902aac89e,3,TOYOTA_RAV4_TSS2_2023,1404.301180031401,True,12,20,24.97446823120117,1.5914597007963394,1.6006994709722184,1.6239327016656264,15.0,15.0,15.0,12,41.85322570800781,-1.5972671508789062,23.44751739501953,40.87612915039063,41.62325859069824,-2.37249755859375,1.0,34.0708122253418,-3.157205581665039,Medium,True
