clip_key,yolo_n_keyframes,yolo_n_detections,yolo_traffic_light_present,yolo_bus_present,yolo_car_present,yolo_person_present,yolo_stop_sign_present,yolo_bicycle_present,yolo_truck_present,yolo_car_max_conf,yolo_person_max_conf,yolo_truck_max_conf,yolo_traffic_light_max_conf,yolo_stop_sign_max_conf,yolo_bus_max_conf,yolo_bicycle_max_conf
TOYOTA_PRIUS/800808aede841985/00000001--06acc9f7e0/8,5,7,False,False,True,False,False,False,False,0.787,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--06acc9f7e0/6,5,2,False,False,True,False,False,False,False,0.6745,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/3,5,2,False,False,True,False,False,False,False,0.4682,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/2,5,3,True,False,True,False,False,False,False,0.6688,,,0.4715,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/6,5,5,False,False,True,True,True,False,False,0.368,0.5222,,,0.3601,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/5,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/7,5,1,False,False,True,False,False,False,False,0.7031,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/11,5,2,False,False,True,False,False,False,False,0.6435,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/8,5,1,False,False,True,False,False,False,False,0.4246,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/9,5,3,False,False,True,False,False,False,False,0.6498,,,,,,
TOYOTA_PRIUS/800808aede841985/00000001--c2149b45b6/12,5,5,False,False,True,False,False,False,False,0.8626,,,,,,
TOYOTA_PRIUS/800808aede841985/00000002--06a07f3239/3,5,8,False,False,True,False,False,False,False,0.9201,,,,,,
TOYOTA_PRIUS/800808aede841985/00000002--06a07f3239/0,5,32,True,False,True,False,False,False,True,0.8194,,0.7855,0.6821,,,
TOYOTA_PRIUS/800808aede841985/00000002--06a07f3239/7,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000002--c13bfca8c7/0,5,11,False,False,True,False,False,False,False,0.8696,,,,,,
TOYOTA_PRIUS/800808aede841985/00000002--c13bfca8c7/2,5,10,False,True,True,False,False,False,True,0.8631,,0.6859,,,0.551,
TOYOTA_PRIUS/800808aede841985/00000003--813fbb1a7f/3,5,5,False,False,True,True,False,False,False,0.6057,0.548,,,,,
TOYOTA_PRIUS/800808aede841985/00000003--813fbb1a7f/6,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000003--813fbb1a7f/1,5,21,False,False,True,False,False,False,True,0.7653,,0.6714,,,,
TOYOTA_PRIUS/800808aede841985/00000003--f2480962db/2,5,3,True,False,True,False,False,False,False,0.6831,,,0.435,,,
TOYOTA_PRIUS/800808aede841985/00000003--813fbb1a7f/7,5,15,False,False,True,False,False,False,False,0.6949,,,,,,
TOYOTA_PRIUS/800808aede841985/00000003--f2480962db/1,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000004--bf781c5c2a/1,5,4,False,False,True,False,False,False,False,0.623,,,,,,
TOYOTA_PRIUS/800808aede841985/00000003--f2480962db/0,5,2,True,False,False,False,False,False,False,,,,0.5053,,,
TOYOTA_PRIUS/800808aede841985/00000004--bf781c5c2a/3,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000004--bf781c5c2a/4,5,3,True,False,True,False,False,False,False,0.3575,,,0.4779,,,
TOYOTA_PRIUS/800808aede841985/00000004--bf781c5c2a/0,5,8,False,False,True,False,True,False,False,0.8579,,,,0.5219,,
TOYOTA_PRIUS/800808aede841985/00000004--bf781c5c2a/2,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000006--ead84478fe/1,5,4,False,False,True,False,False,False,False,0.7517,,,,,,
TOYOTA_PRIUS/800808aede841985/00000004--bf781c5c2a/7,5,1,False,False,True,False,False,False,False,0.3684,,,,,,
TOYOTA_PRIUS/800808aede841985/00000008--ddbe6612ae/2,5,4,True,False,False,False,False,False,False,,,,0.7058,,,
TOYOTA_PRIUS/800808aede841985/00000008--ddbe6612ae/0,5,1,False,False,False,False,True,False,False,,,,,0.5592,,
TOYOTA_PRIUS/800808aede841985/00000008--ddbe6612ae/3,5,4,False,False,True,False,False,False,False,0.6317,,,,,,
TOYOTA_PRIUS/800808aede841985/00000008--ddbe6612ae/4,5,2,False,False,True,False,False,False,False,0.4116,,,,,,
TOYOTA_PRIUS/800808aede841985/00000006--ead84478fe/2,5,1,False,False,True,False,False,False,False,0.7093,,,,,,
TOYOTA_PRIUS/800808aede841985/0000000b--6f31cf4f32/0,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000008--ddbe6612ae/1,5,1,False,False,False,True,False,False,False,,0.3846,,,,,
TOYOTA_PRIUS/800808aede841985/0000000b--6f31cf4f32/1,5,3,False,False,True,True,False,False,False,0.5421,0.3834,,,,,
TOYOTA_PRIUS/800808aede841985/0000000b--6f31cf4f32/2,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000076--a482619f7c/0,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000076--a482619f7c/1,5,4,False,False,True,True,False,False,False,0.8194,0.43,,,,,
TOYOTA_PRIUS/800808aede841985/0000000b--6f31cf4f32/3,5,3,True,False,True,False,False,False,False,0.7607,,,0.3559,,,
TOYOTA_PRIUS/800808aede841985/00000076--a482619f7c/2,5,1,True,False,False,False,False,False,False,,,,0.36,,,
TOYOTA_PRIUS/800808aede841985/00000080--4612cbd988/1,5,8,True,False,True,False,False,False,False,0.7094,,,0.3501,,,
TOYOTA_PRIUS/800808aede841985/00000076--a482619f7c/7,5,2,False,False,True,False,False,False,False,0.8142,,,,,,
TOYOTA_PRIUS/800808aede841985/00000080--4612cbd988/0,5,12,False,False,True,False,False,False,False,0.8892,,,,,,
TOYOTA_PRIUS/800808aede841985/00000076--a482619f7c/3,5,1,False,False,True,False,False,False,False,0.4161,,,,,,
TOYOTA_PRIUS/800808aede841985/00000080--4612cbd988/3,5,34,False,False,True,False,False,False,False,0.892,,,,,,
TOYOTA_PRIUS/800808aede841985/00000081--1dd2ca1282/2,5,9,False,False,True,False,False,False,True,0.7005,,0.5917,,,,
TOYOTA_PRIUS/800808aede841985/00000076--a482619f7c/6,5,4,False,False,True,False,False,False,False,0.4915,,,,,,
TOYOTA_PRIUS/800808aede841985/00000076--a482619f7c/8,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/800808aede841985/00000081--1dd2ca1282/6,5,4,False,False,False,False,False,False,True,,,0.9604,,,,
TOYOTA_PRIUS/9f913ea6594100bf/0000001a--dfa021f58e/0,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/0000001a--dfa021f58e/8,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000073--a7a90417e3/0,5,11,False,False,True,False,False,False,True,0.7173,,0.6289,,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000073--a7a90417e3/1,5,7,False,False,True,False,False,False,True,0.5208,,0.5772,,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000025--78ec5a586f/1,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/000000a2--5dfc0fd088/1,5,13,True,False,True,False,False,False,False,0.791,,,0.5951,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000101--59d36d20f4/3,5,18,False,False,True,False,False,False,True,0.8296,,0.5357,,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000101--59d36d20f4/4,5,5,False,False,True,False,False,False,False,0.8775,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/000000a2--5dfc0fd088/5,5,8,False,False,True,False,False,False,False,0.8646,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/000000a2--5dfc0fd088/4,5,16,False,False,True,False,False,False,True,0.7855,,0.4681,,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000234--d83333c49f/2,5,13,True,False,True,True,False,False,False,0.8725,0.3602,,0.8791,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000234--d83333c49f/6,5,18,False,False,True,False,False,False,True,0.7307,,0.5128,,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000239--91cfcfcbef/3,5,32,False,True,True,False,False,False,True,0.9145,,0.7291,,,0.441,
TOYOTA_PRIUS/9f913ea6594100bf/00000239--91cfcfcbef/2,5,41,False,False,True,False,False,False,True,0.9318,,0.5306,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2023-08-19--08-48-36/1,5,10,False,False,True,False,False,False,True,0.8345,,0.4736,,,,
TOYOTA_PRIUS/9f913ea6594100bf/00000239--91cfcfcbef/4,5,21,False,False,True,False,False,False,True,0.8305,,0.6408,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-08--16-10-33/1,5,26,False,False,True,False,False,False,True,0.8637,,0.5844,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-08--16-10-33/10,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2023-08-19--07-32-40/0,5,8,False,True,True,False,False,False,True,0.8745,,0.5391,,,0.5179,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-08--16-10-33/11,5,2,False,False,True,False,False,False,False,0.5036,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-08--16-10-33/12,5,4,False,False,True,False,False,False,False,0.8913,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-08--16-10-33/15,5,30,False,False,True,False,False,False,True,0.9082,,0.6613,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-11--07-21-58/1,5,15,False,False,True,False,False,False,False,0.8153,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-12--07-22-10/0,5,4,False,False,True,False,False,False,False,0.8604,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-11--07-21-58/2,5,21,False,False,True,False,False,False,False,0.8446,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-12--07-22-10/3,5,10,False,False,True,False,False,False,True,0.8888,,0.7474,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-12--07-22-10/5,5,12,False,False,True,False,False,False,False,0.6843,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/0,5,1,False,False,False,True,False,False,False,,0.3891,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/10,5,39,False,False,True,False,False,False,True,0.9376,,0.7926,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/1,5,25,False,False,True,False,False,False,False,0.9311,,,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-12--07-22-10/4,5,11,False,False,True,False,False,False,True,0.8247,,0.4079,,,,
TOYOTA_PRIUS/9f913ea6594100bf/2024-02-20--07-19-32/4,5,1,False,False,True,False,False,False,False,0.8901,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/11,5,27,False,False,True,False,False,False,False,0.8916,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/14,5,45,False,False,True,False,False,False,True,0.8361,,0.9312,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/15,5,21,False,False,True,False,False,False,True,0.8969,,0.6794,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/16,5,36,False,False,True,False,False,False,True,0.9115,,0.6268,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/12,5,33,False,False,True,False,False,False,True,0.9235,,0.4451,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/13,5,29,False,False,True,False,False,False,True,0.8618,,0.3544,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/17,5,25,False,False,True,False,False,False,True,0.913,,0.8697,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/18,5,27,False,False,True,False,False,False,True,0.9008,,0.5717,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/2,5,37,False,False,True,False,False,False,True,0.9045,,0.5645,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/20,5,19,False,False,True,False,False,False,True,0.7378,,0.7528,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/21,5,3,False,False,True,True,False,False,False,0.719,0.5054,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/3,5,22,False,False,True,False,False,False,True,0.831,,0.3648,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/22,5,1,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/4,5,27,False,False,True,False,False,False,True,0.9159,,0.6959,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/5,5,37,False,False,True,False,False,False,True,0.8999,,0.6386,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/19,5,13,False,False,True,False,False,False,True,0.8259,,0.7534,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/8,5,14,False,False,True,False,False,False,False,0.9126,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/9,5,16,False,False,True,False,False,False,True,0.9288,,0.5974,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/1,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/0,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/6,5,18,False,False,True,False,False,False,True,0.7472,,0.7198,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000220--c56fec1607/7,5,21,True,False,True,False,False,False,True,0.7715,,0.4449,0.7794,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/18,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/15,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/24,5,1,False,False,False,True,False,False,False,,0.3631,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/27,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/25,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/6,5,1,False,False,True,False,False,False,False,0.3967,,,,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/9,5,5,False,False,True,False,False,False,False,0.8683,,,,,,
TOYOTA_PRIUS/b18d8435f1460528/00000284--48b15070a5/1,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/b18d8435f1460528/00000284--48b15070a5/2,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/b18d8435f1460528/00000284--48b15070a5/5,5,30,True,False,True,False,False,False,False,0.7722,,,0.8002,,,
TOYOTA_PRIUS/a67e46cef63e26bf/00000221--62bdc78906/5,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/b18d8435f1460528/00000284--48b15070a5/3,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_PRIUS/fec8108a642beffd/2023-05-24--07-25-38/2,5,4,False,False,True,False,False,False,False,0.4918,,,,,,
TOYOTA_RAV4_2017/4cf7a6ad03080c90/2021-09-29--13-46-36/2,5,9,False,False,True,False,False,False,True,0.7921,,0.4258,,,,
TOYOTA_RAV4_2023/0bbe367c98fa1538/2024-03-05--10-51-30/2,5,33,False,False,True,False,False,False,True,0.8919,,0.5554,,,,
TOYOTA_RAV4_2023/0bbe367c98fa1538/2024-03-05--10-51-30/6,5,20,True,True,True,True,False,False,False,0.927,0.358,,0.7954,,0.9306,
TOYOTA_RAV4_2023/0bbe367c98fa1538/2024-03-05--10-51-30/3,5,23,False,True,True,True,False,False,True,0.733,0.5468,0.7031,,,0.89,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--17-23-43/0,5,1,False,False,True,False,False,False,False,0.4399,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--17-23-43/1,5,29,False,False,True,False,False,False,False,0.9112,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--17-23-43/3,5,1,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--17-51-27/0,5,1,False,False,True,False,False,False,False,0.8077,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--17-23-43/2,5,8,False,False,True,False,False,False,False,0.5938,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--18-07-43/1,5,9,False,False,True,False,False,False,True,0.8606,,0.646,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--18-07-43/2,5,7,False,False,True,False,False,False,False,0.8255,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--18-07-43/0,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--18-07-43/3,5,3,False,False,True,False,False,False,False,0.7422,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--18-53-36/1,5,4,False,False,True,False,False,False,False,0.7788,,,,,,
TOYOTA_RAV4_2023/bdda168c0c35fad7/2024-07-06--18-53-36/2,5,3,False,False,True,False,False,False,False,0.7959,,,,,,
TOYOTA_RAV4_2023/eb4ea4c8dc99c8bb/2022-12-01--13-23-58/0,5,1,False,False,True,False,False,False,False,0.416,,,,,,
TOYOTA_RAV4_2023/eb4ea4c8dc99c8bb/2022-12-01--13-23-58/1,5,17,False,False,True,False,False,False,False,0.8367,,,,,,
TOYOTA_RAV4_HYBRID_2023/6afcc544f94adb75/2023-04-24--08-53-23/0,5,3,False,False,True,False,False,False,True,0.6866,,0.4443,,,,
TOYOTA_RAV4_2023/eb4ea4c8dc99c8bb/2022-12-01--13-23-58/3,5,11,False,False,True,True,False,False,True,0.8915,0.6266,0.37,,,,
TOYOTA_RAV4_PRIME/0bbe367c98fa1538/00000001--1c0d7ae2e4/2,5,17,False,False,True,True,False,False,False,0.8648,0.4825,,,,,
TOYOTA_RAV4_2023/eb4ea4c8dc99c8bb/2022-12-01--13-23-58/4,5,3,False,False,True,False,False,False,False,0.4699,,,,,,
TOYOTA_RAV4_PRIME/14e827adb9048392/00000143--45819f27e7/0,5,1,False,False,False,False,False,False,True,,,0.6529,,,,
TOYOTA_RAV4_PRIME/0bbe367c98fa1538/00000003--46f1ac64b0/0,5,24,True,False,True,False,False,False,True,0.884,,0.3842,0.6318,,,
TOYOTA_RAV4_PRIME/14e827adb9048392/00000143--45819f27e7/2,5,1,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_PRIME/14e827adb9048392/00000143--45819f27e7/1,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_PRIME/0bbe367c98fa1538/00000001--1c0d7ae2e4/3,5,24,False,False,True,False,False,False,True,0.8901,,0.555,,,,
TOYOTA_RAV4_PRIME/2fdfcfb945894324/00000080--c65af01364/0,5,6,True,False,True,False,False,False,False,0.6952,,,0.4005,,,
TOYOTA_RAV4_PRIME/2fdfcfb945894324/00000017--7a12221f1b/0,5,4,False,False,True,False,False,False,True,0.8351,,0.4146,,,,
TOYOTA_RAV4_PRIME/41ba5b181f29435d/00000001--e3ae76382f/0,5,3,True,False,False,False,False,False,False,,,,0.4581,,,
TOYOTA_RAV4_PRIME/41ba5b181f29435d/00000001--e3ae76382f/1,5,3,True,False,False,False,False,False,False,,,,0.3787,,,
TOYOTA_RAV4_PRIME/41ba5b181f29435d/00000001--e3ae76382f/2,5,4,True,False,True,False,False,False,False,0.6133,,,0.3981,,,
TOYOTA_RAV4_PRIME/2fdfcfb945894324/0000014c--6bb3946fc3/0,5,4,False,False,True,False,False,False,False,0.7873,,,,,,
TOYOTA_RAV4_PRIME/8bfb000e03b2a257/00000004--f9eee5f52e/1,5,4,True,False,True,False,False,False,False,0.4435,,,0.4351,,,
TOYOTA_RAV4_PRIME/41ba5b181f29435d/00000001--e3ae76382f/7,5,5,False,True,True,False,False,False,False,0.7263,,,,,0.5034,
TOYOTA_RAV4_PRIME/8bfb000e03b2a257/00000004--f9eee5f52e/0,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_PRIME/41ba5b181f29435d/00000001--e3ae76382f/5,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_PRIME/955536bf30ea4500/00000254--7344d5dd37/0,5,2,True,False,True,False,False,False,False,0.3637,,,0.4298,,,
TOYOTA_RAV4_PRIME/955536bf30ea4500/00000005--ed2c3bd483/1,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_PRIME/9cfcfad54a52b739/00000029--b3eed19d03/0,5,6,False,False,True,False,False,False,False,0.8662,,,,,,
TOYOTA_RAV4_PRIME/acd9ae4383134531/0000003d--84100e98b4/0,5,3,False,False,True,False,False,False,True,0.5293,,0.4594,,,,
TOYOTA_RAV4_PRIME/9cfcfad54a52b739/00000029--b3eed19d03/1,5,7,False,False,True,False,False,False,True,0.8872,,0.4201,,,,
TOYOTA_RAV4_TSS2_2023/49e041422a032273/00000030--a5809935b7/0,5,20,False,False,True,False,False,False,True,0.7922,,0.6397,,,,
TOYOTA_RAV4_PRIME/acd9ae4383134531/000000b3--068cdfa71a/0,5,8,False,False,True,False,False,False,True,0.6512,,0.5513,,,,
TOYOTA_RAV4_PRIME/acd9ae4383134531/000000b3--068cdfa71a/4,5,20,False,False,True,False,False,False,True,0.841,,0.5577,,,,
TOYOTA_RAV4_TSS2_2023/01d0cc62a37a1155/00000023--6726e3cbd0/0,5,2,True,False,False,False,False,False,False,,,,0.5356,,,
TOYOTA_RAV4_TSS2_2023/01d0cc62a37a1155/00000023--6726e3cbd0/1,5,2,True,False,False,False,False,False,False,,,,0.6089,,,
TOYOTA_RAV4_PRIME/acd9ae4383134531/000000b3--068cdfa71a/2,5,16,False,True,True,False,False,False,True,0.8579,,0.5888,,,0.7461,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/10,5,9,False,False,True,False,False,False,True,0.7751,,0.6687,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/1,5,6,False,False,True,False,False,False,True,0.7237,,0.5786,,,,
TOYOTA_RAV4_TSS2_2023/49e041422a032273/00000040--7eb4e97718/1,5,5,False,False,True,False,False,False,False,0.639,,,,,,
TOYOTA_RAV4_TSS2_2023/49e041422a032273/00000040--7eb4e97718/2,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/11,5,1,False,False,True,False,False,False,False,0.5322,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/12,5,1,False,False,False,False,True,False,False,,,,,0.3651,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/3,5,6,False,False,True,False,False,False,False,0.8873,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/2,5,2,False,False,False,False,False,False,True,,,0.6531,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/13,5,3,False,False,True,False,False,False,False,0.429,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/14,5,1,False,False,False,True,False,False,False,,0.5773,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000010--798f6a6eb4/8,5,14,False,False,True,False,False,False,True,0.6442,,0.6502,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000016--47794c6b32/1,5,12,True,False,True,False,False,False,False,0.7058,,,0.694,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000013--28286a5cf7/0,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000013--28286a5cf7/1,5,7,True,False,True,False,False,False,False,0.8457,,,0.3944,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000013--28286a5cf7/4,5,2,False,False,True,False,False,False,False,0.4667,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000013--28286a5cf7/2,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000016--47794c6b32/6,5,44,True,False,True,False,False,False,False,0.887,,,0.8359,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000016--47794c6b32/0,5,7,True,True,False,False,False,False,True,,,0.7465,0.6483,,0.3843,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000016--47794c6b32/2,5,2,False,False,True,False,False,False,False,0.4605,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000016--47794c6b32/3,5,25,True,False,True,False,False,False,True,0.6237,,0.584,0.7342,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000026--b9dc35186b/0,5,1,False,False,True,False,False,False,False,0.6485,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000027--63d4520428/1,5,19,True,False,True,False,False,False,True,0.4905,,0.5266,0.6968,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000027--63d4520428/2,5,2,False,False,True,False,False,False,False,0.6149,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000028--b16ba24390/0,5,10,False,False,True,False,False,False,False,0.6946,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000062--d70f9c0787/0,5,2,False,False,True,True,False,False,False,0.3689,0.4095,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000062--d70f9c0787/9,5,0,False,False,False,False,False,False,False,,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000062--d70f9c0787/1,5,3,True,False,True,True,False,False,False,0.5063,0.4259,,0.5302,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000062--d70f9c0787/10,5,7,False,False,True,False,False,False,True,0.8438,,0.7197,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000071--42f3dbb77b/2,5,30,True,False,True,False,False,False,True,0.8456,,0.5113,0.7199,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000144--a902aac89e/11,5,6,False,False,True,False,False,False,False,0.8569,,,,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000144--a902aac89e/17,5,12,True,False,True,False,False,False,False,0.8125,,,0.4918,,,
TOYOTA_RAV4_TSS2_2023/51de0f458a6b973a/00000144--a902aac89e/18,5,9,False,True,True,False,False,False,True,0.85,,0.487,,,0.5306,
